smiles,logP,penalized_logP,qed,3pbl_docking,SA
CC[NH+](CC)Cc1ccccc1C/[NH+]=C(/N)N1CCOCC1,-1.6611999999999945,-3.951864345969133,0.4355044136813412,-8.0,4.094633247296647
c1ccc(-c2cc(CSc3ncnc4sccc34)on2)cc1,4.638600000000002,2.494242665060145,0.4040224183996745,-8.3,2.3827261543895535
COc1ccc(C2CC(=O)N(c3ccc(Cl)cc3)C(=O)C2)cc1OC,3.794400000000003,2.3874880005454986,0.7791382907164351,-8.5,1.9802896977151043
Cc1ccc(S(=O)(=O)[N-]/[NH+]=C(/[S-])Nc2c(Cl)cccc2Cl)cc1,2.3748200000000006,-0.4181016778546739,0.3645354678169158,-7.0,3.495302410336471
CCOc1cc(-c2ccccc2)sc1C(=O)NCc1cccc(C(N)=O)c1,3.8427000000000007,2.314104968022523,0.6532890305580165,-9.5,2.0696582295702886
CCC(C)(C)c1ccc(OC(=O)C[C@@H]2CCS(=O)(=O)C2)cc1,3.104400000000002,0.8661720233810968,0.6166303142867112,-7.5,2.848237197336884
CCOC(=O)c1s/c(=N/C(=O)CC2(Cn3cnnn3)CCCCC2)[nH]c1C,2.0159199999999995,-0.6121266038438624,0.7521220478406954,-7.6,3.4482676201796805
CCC[C@]1(c2ccccc2)NC(=O)N(CC(=O)Nc2ccc(C(=O)NC)cc2)C1=O,2.2321,0.5075406532424616,0.6107652320891679,-9.1,2.6396573234377687
C[C@@H]1CCN(c2cc3c(cc2Cl)[C@H](O)C(=O)N3)C1,2.1717000000000004,-0.4184691437337626,0.8191404852408928,-7.1,3.377342701757601
CC[C@@H](O)c1cnn([C@H]2CCO[C@]3(CCSC3)C2)c1,2.553700000000001,-1.827325097992732,0.9253110208880084,-6.7,4.775601233205671
Cc1cc(C)nc(SCCOc2ccccc2Cl)n1,3.9179400000000033,2.428167406742584,0.4755433265719075,-6.8,2.0182694563450294
C=CCCCCc1ccccc1,3.5854000000000026,2.735706433216303,0.4559106437127489,-5.9,1.5679745284408035
C[C@H]1CCC[C@H](C[NH+]2CCC(N3CCCCC3=O)CC2)C1,1.8724999999999992,-1.808484539942804,0.8440850597790677,-8.4,4.363248838190289
C[C@@H](CC(=O)N(C)c1ccccc1S(C)(=O)=O)C(C)(C)C,3.125200000000002,0.7793553668774715,0.8581833324711398,-5.7,2.932805665710502
COCC(=O)Nc1cccc(NCc2ccncc2)c1,2.2786,1.5070034074155596,0.8457449069058749,-7.3,1.8325744160810924
CC(=O)Nc1cccc(N[C@H](C)C(=O)NC[C@H](C)c2ccccc2)c1C,3.673720000000002,1.380164973177561,0.7111237172853514,-8.9,2.7507416113831926
C[NH+](C)[C@@H]1CC[C@@H](NC(=O)N2CCN(C(=O)c3cccs3)CC2)C1,0.2811000000000019,-2.269405767489485,0.8219679358612909,-7.9,3.821345491520411
CCOc1cccc([C@H]2C[NH+]=C(N)N2C(C)C)c1,0.2457000000000007,-2.0965444435578275,0.8026912555537411,-6.6,3.6564628046035814
C[NH+](C)C(C)(C)COc1cc(CCl)c2ccccc2n1,2.275500000000001,-0.2292738489130529,0.856303775373891,-7.4,3.279876634552277
CC[C@]1(C)C[C@H]([NH2+]CCc2ccccc2C)CCO1,2.44862,-1.1446732095672207,0.8663800892963976,-7.4,4.14467324493123
CC[C@H](CNC(=O)C(=O)Nc1ccc(F)cc1Br)c1ccccc1,3.836700000000002,1.7812693154962382,0.7589600525563706,-8.7,2.510872499478838
COc1ccc(F)cc1NC(=O)NCc1ccc2c(c1)OCCCO2,3.317300000000001,-1.464334380829238,0.8910898135179416,-9.5,2.0139416207920267
C[C@@H](CCc1cccc(F)c1)C(=O)N1CCC(CS(N)(=O)=O)CC1,1.9215,0.0780738066425544,0.8454914159600715,-8.8,2.8172463644198675
C[C@H](NC(=O)[C@H]1COc2ccccc2O1)C1CCCCC1,2.9114000000000004,0.6607768527004398,0.9304253689490012,-8.1,2.907287173625347
Cc1ccc(S(=O)(=O)N2c3ccc(C(=O)[O-])cc3C[C@H]2C)cc1,1.4984200000000003,-0.361112576480275,0.8542822389893283,-7.8,2.937456030706379
CO[C@H](CNC(=O)N1CC[C@@](O)(C(F)(F)F)C1)c1ccc(F)cc1,2.2219,-0.428297526703469,0.8189097412646215,-8.6,3.4147744229509716
CCN(Cc1cccc(C)c1)C(=O)CC[C@@H](C)O,2.5045200000000007,0.9291634072540054,0.8412144941733978,-6.2,2.4463847449489506
COc1ccc(C(=O)N(Cc2cccnc2)c2nc3ccc(Br)cc3s2)cc1OC,5.318000000000004,3.1466890780133383,0.3709160696173834,-4.6,2.233770454920659
COc1ccc(N2CCN(C(=O)Nc3ccccc3)CC2)cc1F,3.188400000000001,2.2218199246929577,0.9404956996952072,-9.3,1.7657144093411876
O=C(CN1C(=O)CNC1=O)N[C@H]1CN(Cc2[nH]cc[nH+]2)C[C@@H]1C1CC1,-1.2927999999999975,-4.170974792957056,0.555824381062567,-7.5,4.492004609450455
C[NH2+]C[C@H]1CCCCN1S(=O)(=O)N(C)CCS(C)(=O)=O,-1.7446999999999953,-3.831206235275502,0.6002113046157217,-5.6,3.9453134962091996
C=C(C)COc1cccc(NC(=O)C(=O)NC[C@@H]2CCC[C@H](O)C2)c1,2.2473,0.0647245785779544,0.5444836054111524,-8.9,3.018084402052219
NC(=O)NC[C@H]1CCCCN1C(=O)c1cc(F)c(F)c(F)c1,1.7669,0.0470748653355811,0.8341753056321333,-8.2,2.7531025819522696
O=[N+]([O-])c1cccc([C@H]2Nc3c(Br)cccc3[C@@H]3C=CC[C@H]23)c1,5.183800000000003,1.57649609094805,0.4494275786919366,-9.0,3.466124935791573
COc1cccc(-c2nnc([O-])o2)c1,0.8187999999999999,-0.4131153106050227,0.7021871408792986,-6.7,2.585149816461369
O=C(N[C@H](C(=O)[O-])C1CC1)c1ccncc1Cl,-0.0066999999999999,-1.6859201476411547,0.8184632434476508,-6.7,3.1667937330274736
CC(=O)Nc1ccccc1Cc1ccccc1,3.235800000000002,2.615009722831513,0.8532598763419239,-7.6,1.465154493928468
CN(Cc1cc([N+](=O)[O-])ccc1Cl)C(=O)Cc1ccc2c(c1)CCC2,3.9380000000000033,2.204933395423465,0.6003829453243873,-9.1,2.216261785627193
Cc1cccc(N2CCN(S(=O)(=O)CCNC(=O)c3n[nH]c4ccccc34)CC2)c1,1.7531199999999991,0.5707408587991991,0.6246072673091626,-9.8,2.308024479965381
CN[C@@]1(C#N)CCC[C@@H](Oc2ccc(S(C)(=O)=O)cc2)C1,1.89328,-0.5737078860390814,0.918637806193274,-6.8,3.3447961269670863
Cc1ccc(/C=N/N2C(=S)[NH+]=N[C@H]2c2cc[nH+]cc2)s1,1.0366199999999997,-3.5353890568437176,0.6801771790640532,-7.6,5.31784326949382
CCc1ccc([C@H](CO)NC(=O)c2cc(C)c(F)cc2F)cc1,3.2990200000000014,1.4191889772901456,0.8882246508430717,-8.3,2.5000032834536317
CCC[NH2+]C[C@H]1CCO[C@@H]1c1cccc(OC)c1OC,1.7547999999999992,-1.5556671514414668,0.7740245213374541,-6.5,4.083715265489108
Cc1cc(C)c2c(CC(=O)NNC(=O)c3ccc(F)cc3)coc2c1,3.1924400000000013,1.7092003447629196,0.7194455398570101,-9.3,2.1959020054074117
C[C@H](CC(C)(C)c1ccccc1)NC(=O)NNC(=O)[C@H]1CCCO1,2.2521999999999998,-0.0727163048096547,0.7232019965058155,-8.2,3.135646389744224
COc1cc(NC(=O)C(=O)N[C@@H]2CCC[C@H](C)[C@H]2C)c(OC)cc1Cl,3.236600000000002,0.6253706366268915,0.7997320542902016,-7.5,3.1261847535809704
COc1cccc(-c2cc(C(=O)N3CCC[C@@H]3c3cc(C(C)C)no3)on2)c1,4.438900000000004,1.5995168541251594,0.6498267567479787,-8.7,3.0131944617358677
CCC[NH2+]Cc1ccccc1OCC1CC1,1.9488,-0.3043793933308791,0.6982877233596505,-6.8,3.152339445247997
COc1ccc([N+](=O)[O-])cc1N[C@@H]1CCCCC1(C)C,3.9841000000000015,1.537166226315988,0.667903094311893,-6.9,2.800425859317789
COc1ccccc1NC(=O)[C@H]1CCCN(c2nc3ccc(F)cc3s2)C1,4.299100000000003,2.0977233730818154,0.7275723606395611,-9.8,2.515989979502942
CCNc1cc(C)ccc1C(=O)N[C@@H]1CCCC[C@@H]1O,2.460120000000001,0.5085747130802656,0.7913925871346356,-8.2,2.7715586865417396
CCCCNC(=O)Cc1c(C)nc(-c2ccccn2)[nH]c1=O,1.59912,0.423106414904969,0.7931760327798381,-7.4,2.341574721951025
Cc1n[nH]c(-c2ccc(NC(=O)C(=O)N3CC[C@H](O)C3)cc2)n1,0.3118199999999996,-1.277395327421353,0.6907900151314758,-8.1,3.011294441526328
C[C@H]([NH2+]Cc1cccc(O)c1)[C@H]1CCCO1,1.0230999999999997,-2.0287835648166297,0.7987896669259433,-7.1,4.052549476866527
O=C(C[NH+]1CCCCCC1)NCCSc1cn[nH]n1,-0.5280999999999987,-6.583500588504119,0.4849345954455353,-6.8,4.047447844623418
CCOc1ccc(NC(=O)c2cnn3c(=O)c4c([nH]c23)CCC4)cc1,2.1623,0.5957993992277368,0.7628836906728487,-9.2,2.5253550823304884
[S-]c1nnc(COc2ccccc2I)n1-c1ccccc1,3.356700000000002,1.2515763049582918,0.4905870754674395,-8.3,2.6734779205582733
Cc1ccc(C)c(CSCC(=O)N2CCCCC2)c1,3.549140000000002,2.246721330183985,0.8386158596834354,-7.6,1.9549720204475936
CCN[C@]1(C(=O)OC)CCC[C@H]1CC[NH+]1CCC(C)(C)C1,1.0127000000000008,-3.3651636147646604,0.7193022174616651,-6.4,5.161844722483088
CC(C)COc1ccc(C(=O)NC#N)cc1,1.93228,1.0056935823087625,0.6200946271632425,-6.1,2.049326097725954
C[C@H](NC(=O)CCSc1ccccc1Br)C(N)=O,1.9213,0.3465163911847703,0.7825149568179987,-6.8,2.5930861578217907
C[C@H]1C[C@@H]([NH3+])CN(c2ccc([N+](=O)[O-])cc2C(N)=O)C1,0.1504000000000011,-2.202234094011347,0.6045261068354326,-7.4,3.689183686541739
Cc1ccc(SCC(=O)OCc2nnc(-c3cccc(C)c3)o2)cc1,4.188940000000003,2.4820597038372587,0.4884275097518678,-8.9,2.131080082330488
CC(=O)N1CCC(C(=O)NCC(C)(C)CC(C)C)CC1,2.4334,1.064402461682039,0.8416991384646911,-6.7,2.292103894085196
O=C(c1ccccc1Cl)N1CCN(Cc2noc(-c3cccc(Cl)c3)n2)CC1,4.001400000000003,2.3813322535465806,0.6423517632692233,-10.0,2.1059528438079607
CCN(C(=O)CNc1cc(Cl)ccc1C(=O)N1CCCCC1)C1CCCCC1,4.559200000000004,2.587637241815405,0.7542894633425127,-7.6,2.2585479292780484
Cc1ccc(C(=O)NC[C@H](C)C#N)cc1Cl,2.5379000000000005,0.962474439538267,0.8769775549574079,-6.6,2.438018630346402
CN1C(=O)/C(=C/c2ccc(-c3nc4ccccc4s3)o2)SC1=S,4.387300000000002,2.2160577935959336,0.5022169672346134,-8.9,2.4685817310157923
CNC(=O)c1ccc(/C=C/C(=O)N2CCOC[C@H]2CC(C)C)cc1,2.3328999999999995,0.3644832034266256,0.8431582572308118,-7.9,2.817744600512132
CCOC(=O)[C@H]1C(=O)N(Cc2ccccc2)c2nc3ccccc3n2[C@@H]1c1ccccc1F,4.4909000000000034,1.5399788951022704,0.336797078963391,-5.0,3.0931621349289866
CCOc1ccc(C(=O)NNC(=O)c2cn(-c3ccccc3)nc2-c2ccc(C)o2)cc1,3.914220000000003,2.151789311763684,0.4520490339406767,-7.4,2.2467702708240314
O=C(Nc1cccc(N2CCCCCC2)c1)N1CCOC[C@@H]1C1CC1,3.7097000000000016,-2.04516919077621,0.909838651556559,-10.1,2.727184233334146
C=CCN(Cc1ccc(C#N)cc1)[C@H]1CCN(CC(F)(F)F)C1=O,2.709480000000001,0.1246312747770264,0.7500801637174879,-7.4,3.2371897210632223
O=C(N[C@H]1CCN2C(=O)c3cc(Br)ccc3NC(=O)[C@H]12)C1CCCC1,2.2906999999999997,-3.635298491576184,0.7913937757889361,-8.8,3.2281042844233703
COc1cccc2c1OC[C@H](NC(=O)[C@@H](C)NC(=O)C(C)(C)C)C2,1.6656999999999995,-0.4634150926118549,0.8779912142561387,-7.9,3.1202369081580716
CN(CCCOc1ccccc1)C(=O)Cn1c(=O)[nH]c2ccccc21,2.2570999999999994,1.1961853728060556,0.6715251241329037,-8.3,2.079466620792026
C[C@H](NC(=O)N[C@H]1CC[NH+](Cc2ccccc2)[C@@H](C)C1)C(=O)NC(C)(C)C,1.2248000000000012,-2.1988275072654644,0.6248365691052737,-8.6,4.311908753704526
CSc1ccccc1NC(=O)c1ccc(N(C)C)nc1,3.121800000000001,1.8604510407764656,0.8776118548510277,-7.2,2.028537223962866
COc1ccc(-c2ocnc2C(=O)Nc2ccc3c(c2)CCC3)cc1,4.091200000000002,2.3729331853199813,0.7802910106871963,-9.2,2.1652487071987707
CN1CCC[C@@H]2C[NH+](Cc3cccc(-c4cccnc4)c3)CC[C@@H]21,2.2476000000000003,-1.3653118694644653,0.9353973626024752,-8.8,4.211775890574131
COc1cccc(N/N=C2/C(=O)N(C(N)=S)N=C2c2ccc([N+](=O)[O-])cc2)c1,1.8614,0.2381898937668919,0.445637420267562,-5.9,2.6486193789821897
O=C([O-])[C@@H]1CC(=O)N(CCCCc2ccccn2)C1,0.0026999999999997,-1.530677841054001,0.6757416644094896,-7.2,3.0427007323925928
C[C@@H](C(=O)OCC(=O)N1CCN(C(=O)c2ccco2)CC1)N1C(=O)c2ccccc2C1=O,0.7919000000000003,-0.6345065350622894,0.4993736386645218,-9.0,2.754261736392218
Cc1nnc(NC(=O)[C@@H]2NN(c3ccc(F)cc3)C=CC2=O)s1,1.4003199999999996,-0.9797812231628846,0.825846809721102,-8.7,3.39668189714763
CSc1nc([O-])c(C(=O)NCCCc2nc3c(s2)CCCC3)cc1C#N,2.4466800000000006,0.0362564982323088,0.6033095104321604,-8.1,3.157932815866987
CCCN(C(=O)c1ccncc1F)C1CCC([NH3+])CC1,1.626,-0.4369657372438058,0.9108475509125752,-6.9,3.0750468393474817
COC(=O)c1cccc(CNC2(C(N)=O)CCCC2)c1,1.3608999999999998,0.3962764038509959,0.7956206368336813,-7.7,2.2252638723145157
COc1ccc(NC(=O)C2CCN(c3cc(-c4cccc(C)c4)ncn3)CC2)cc1Cl,4.969120000000005,2.960966294143659,0.6112194306380176,-9.5,2.185640782254085
COC(=O)c1ccc(NCc2cccc(Br)c2)c(F)c1F,4.126000000000002,2.529939870973566,0.8377673147321913,-8.0,2.0544722676470233
CC(C)(C)OC(=O)N1CCC[C@H](Nc2ncccn2)C1,2.2880000000000003,0.5454313624550241,0.8986467368840337,-6.8,2.6405812289481574
CS(=O)(=O)N1CCC(C(=O)NCc2ccccc2Cl)CC1,1.6278,0.9840132066756986,0.9120705553166174,-8.0,1.8901375196364132
O=C(NCCOc1ccc([N+](=O)[O-])cc1)[C@H]1COc2ccccc2C1,2.3411,0.7353530117824905,0.4942251199097314,-9.0,2.5129889224806163
CCOCCn1c(=O)[nH]c2cc(C(=O)N3CCC[NH+](C)CC3)ccc21,-0.2732999999999974,-6.022555573989447,0.7314914890125607,-7.8,3.727636863975741
Cc1cc(C(=O)CN2CCN(C(=O)c3ccco3)CC2)c(C)n1CC(F)(F)F,2.900940000000001,1.210648337242044,0.7283714294354697,-8.0,2.4422708813259995
CC(=O)N1CCC[C@H](c2ncc3c(n2)CC[NH+](CC(=O)N2CCC2)C3)C1,-0.6241999999999965,-3.4850562858559275,0.7815599653370301,-8.7,4.308824615541198
C[C@@H](CCc1cccc(F)c1)C(=O)N(C)c1ccc(S(C)(=O)=O)cc1,3.4609000000000023,1.3972318707129638,0.7897126282548675,-7.9,2.6125832663720185
CC[C@H](Oc1ccc2c(c1)[C@@H](c1ccccc1)N(C(=O)c1ccccc1)CC2)C(=O)N(C)CC,5.110200000000005,1.9918263876819624,0.496429199316664,-6.7,3.0766343126772044
C[C@H](Sc1nnc(Cc2cccs2)n1C1CC1)C(=O)Nc1ccc(Br)cc1,5.147100000000004,2.3985035413796547,0.4928443292671038,-8.1,2.758704157632506
CC[C@@H](NC(=O)c1ccc(NS(=O)(=O)c2ccc(F)c(C)c2)cc1)c1nc(C)cs1,4.580940000000004,2.0286002777816403,0.554870800243359,-9.4,2.737781552221035
Cc1ccc2c(CC(=O)N3CCN(CC(C)(C)O)CC3)c[nH]c2c1,1.93392,0.7123740082862227,0.9010539576839942,-8.1,2.2950872241966778
Cc1c(CNC(=O)CC2CCCCC2)sc2nc(-c3cccs3)cn12,5.019320000000004,2.34029676115722,0.6824628795497865,-8.4,2.7328841128889714
N#Cc1ccccc1Oc1ccc(NC(=O)C(=O)NCc2ccccc2F)cc1,3.744580000000001,2.2877008315736966,0.6504888750741811,-9.2,2.0345650141996323
Nc1ncc(CSc2cccc(Br)c2)s1,3.780100000000001,1.7411301970275688,0.8768961220907037,-6.3,2.5114175552976548
C[C@H](NC(=O)Nc1ccc(N(C)C)cc1)c1ccc2c(c1)OCCO2,3.406500000000002,1.5185831770746596,0.8945360462686439,-8.1,2.4796284132715147
Cc1c(CCC(=O)NC2CC2)c(=O)n2nc(-c3ccccc3)nc2n1Cc1ccccc1,3.1259200000000016,1.4256207171335935,0.4913756337482621,-8.5,2.3938480300213563
CCCc1cc(NC[C@]2([NH+](C)C)CCSC2)nc(C)n1,1.1696200000000003,-2.258471877245321,0.8266456662308914,-7.0,4.32955980037673
C=CCSc1nnc(NC(=O)COC)s1,1.4011,0.1372554328010897,0.4660731694662686,-5.4,2.464850701221499
CCS(=O)(=O)N1CCC(C(=O)N[C@@H](C)c2cccc(Cl)c2)CC1,2.578900000000001,0.9388792691051512,0.8792377097630348,-8.1,2.4815835032338516
COc1cccc(C2(C(=O)N3C[C@H]4C[NH+]5CCCC[C@@H]5[C@@H]4C3)CCCC2)c1,2.0325999999999995,-2.000903247519745,0.8846637984285575,-8.9,4.61706067086024
Cc1cc(C)c2nc(N(C[C@H]3CCCO3)C(=O)C3CC3)sc2c1,3.835140000000002,1.3542013323691775,0.8553127539889342,-7.5,2.8663976367926
C/C(=N/NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccc2ccccc2c1,3.810200000000002,2.0752696585147743,0.4100412366461246,-8.5,2.250068491408225
COCCn1ccc2ccc(NC(=O)c3cn(CC(=O)N(C)C)nn3)cc21,1.2196999999999991,-0.0413772967894656,0.6748167670921569,-7.6,2.5083186743886277
CC(C)(C)[NH2+]Cc1nc2cc(Br)ccc2o1,2.4522000000000004,-0.2323480327282293,0.9201060910122484,-6.6,3.385325748075604
c1cc(C[NH+]2CCC(NC[C@@H]3C[NH+]4CCN3CC4)CC2)ccn1,-2.198799999999994,-6.549697028229671,0.5770977174483845,-7.7,5.949782641398009
Cc1ccc(NC(=O)c2cc3ccccn3n2)cc1C,3.2034400000000014,1.8222890176806608,0.773051368034305,-8.4,2.107922273124231
CC(C)(C)[NH+](CC(=O)[O-])C[C@H]1Cc2cc(F)ccc2O1,-0.437499999999998,-3.5598029078836118,0.8141049079859278,-6.8,4.4799144557725095
C[C@@H]1C[C@@H](c2ccccc2)C[C@H]([NH+]2CCC[C@H](c3nnc4n3CCC4)C2)C1,2.9590000000000014,-1.4957139645412612,0.9075839770733491,-10.3,4.7348221162153745
C[C@H]([NH2+]C[C@@H]1CCN(S(C)(=O)=O)C1)C1CC1,-0.3701999999999992,-3.3054694044374355,0.720528761890196,-5.9,4.3068315722231425
Cc1c(CNc2nc3c(cc2C(N)=O)CCC3)cnn1C,1.32322,-0.0453397939650896,0.8868845575382754,-8.4,2.5719002045260417
C[C@@H](C#N)CNS(=O)(=O)c1cc2oc(=O)[nH]c2cc1Cl,1.2124799999999998,-0.9311157695124196,0.8793521870041123,-7.2,3.2466957893877204
Cc1ccc(-n2nnnc2S[C@@H](C)C(=O)Nc2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,3.865420000000002,1.525883033540906,0.3895365630954905,-9.1,2.7407415780925746
O=c1[nH]cccc1-c1nc(-c2cnccn2)no1,0.8818999999999999,-0.3504338026443086,0.7147871975060994,-7.4,2.569575367936764
CC1(C)CCC[C@H]1n1c(N)[nH+]c2ccccc21,2.788800000000001,-0.9160911728956418,0.8040835387424117,-7.0,4.151966768144531
CC[NH2+][C@]1(C(=O)[O-])CCC[C@@H]1CCN1C[C@H](C)OC[C@@H]1C,-0.6421999999999963,-4.484611453810343,0.7079485059922237,-6.4,5.132578745799282
Fc1ccc(/C=N/n2cnn3nnnc23)cc1,0.3420999999999999,-1.2582711798928603,0.5960357416657214,-7.5,3.0129638126097875
Cc1csc(C(=O)N2CCN(C[C@H](O)c3cccs3)CC2)c1,2.609420000000001,0.5076667873559491,0.9332795968352606,-7.5,2.859246208325896
Cc1nccn1-c1cncc(N2CC[C@H](C)[C@H](n3cc[nH+]c3)C2)n1,1.67382,-2.087120097304016,0.7349929295500233,-7.1,4.480118497338122
CC(C)(C)OC(=O)[C@@H]1CSC(=O)N1,1.1531,-0.9196606902505372,0.6495029667819061,-4.9,3.202561372964384
Cc1cc(C)c(NC(=O)CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c(C)c1,2.4370600000000007,1.3346216664883608,0.5919351401086411,-8.2,2.068708390562561
CCc1nc2c(s1)[C@H](N(C)C(=O)c1cc(C)cc(OC)c1O)CCC2,3.8777200000000023,0.8868347979965598,0.8987322178570544,-6.7,3.281256648233125
CC(C)(C)OC(=O)N1CCC(c2c(C(=O)[O-])cnn2-c2ccccc2)CC1,2.3503,0.6605812338077033,0.8275530087564184,-6.9,2.580750577222636
O=C(COc1ccc(Oc2ccccn2)cc1)N1CCc2sccc2C1,3.8991000000000033,2.168843686663119,0.6871924500010815,-8.9,2.223732985967157
CCc1cc(NCc2ccncc2)nc(N2CCOCC2)[nH+]1,1.3018,-0.9716942196582988,0.9015372242615534,-6.8,3.33256927434652
CCN(Cc1ccc(N(C)C)cc1)C(=O)NCc1sccc1C,3.8542200000000015,2.09166896744988,0.8723976673101189,-7.0,2.2620121287430646
COCc1nc2cc(NC(=O)c3csc(C)n3)ccc2o1,2.991420000000001,1.4121629704213328,0.8014021659550452,-7.3,2.3267674665860145
C=CCN1CCN(C2CCN(S(=O)(=O)c3ccccc3CC)CC2)C(=O)C1=O,1.2588999999999997,-0.0739670800447258,0.5273163058620686,-8.4,2.558342455905265
CCc1noc(C[NH+]2CC[C@H](Cc3cccc(C(=O)[O-])c3)C2)n1,-0.3569999999999995,-3.661670600507173,0.7871522806681972,-8.3,4.611804866921338
C[C@H]1CN(C(=O)c2ccccc2C(=O)c2cccs2)C[C@@H](C)O1,3.228500000000002,0.929130126361865,0.8123594761147931,-6.4,2.867949084242479
C[NH2+]CCNc1cc(Cl)ccc1C,1.25352,-0.7398905528462543,0.7027367657111112,-5.9,3.110993596162672
C[NH+](CCCNC(=O)c1ccc(N2CCCC2=O)cc1)C1CCCCC1,1.7806999999999995,-0.8079113115426158,0.7302764999341991,-8.8,3.474714098844559
O=[N+]([O-])c1ccc(CS(=O)(=O)N2CCSc3ncccc32)cc1,2.4319000000000006,0.6969672652652483,0.6202338477561,-7.9,2.5978940925004608
COc1cc(CNC(=O)c2ccc(Cl)c(S(=O)(=O)NC3CC3)c2)ccn1,2.1143,0.9766064491849,0.7478919829461028,-8.2,2.1795833356175063
Cc1csc(Sc2ccc(C(=O)Nc3cc(C)on3)cc2[N+](=O)[O-])n1,4.059640000000003,1.9565847167003785,0.527722410905111,-8.2,2.494359807605214
CCCCc1c(C)c(C#N)c2nc3ccccc3n2c1NCC[NH+](C)C,2.5666,-0.1024005236302313,0.6884915381626324,-5.8,3.343480069021089
COc1ccccc1N1C(=O)/C(=C/c2ccc(OC)c(OC)c2OC)SC1=S,4.126800000000003,2.2373648109559148,0.5174248831617869,-6.7,2.299122929278047
COc1ccc(Cl)cc1NC(=O)N1C[C@H](C)O[C@H](c2ccccc2)C1,4.342500000000003,1.8112512810251904,0.8852091756087904,-8.2,2.7803508716389693
COc1c(Br)cccc1CNC(=O)N(C)[C@H](C)C1CC1,3.397600000000001,1.1333736777368577,0.8919114548115319,-6.8,2.795944507336438
Cc1ncc([C@H](C)[NH2+][C@H]2CCCNC2=O)s1,0.3545199999999995,-3.1946299633428623,0.8009650803517238,-5.9,4.636291751114017
COc1ccccc1-c1nnc(SCC(=O)Nc2ccc3c(c2)OCCO3)o1,3.247200000000001,1.7543967529372158,0.6313177942144451,-9.4,2.1900647679272023
Cc1nc2n(n1)CCC[C@H]2[NH2+][C@@H](C)c1nnn(-c2ccc(Cl)cc2)c1C,2.28854,-1.2978451886245068,0.7617154850430246,-8.5,4.179305072921654
CCCCC(=O)NNC(=O)c1nn(-c2ccccc2)cc1O,1.5290999999999992,0.6006588045127399,0.729721815597422,-7.8,2.1526193869634316
CCCc1ccc(C(=O)NC[C@]2(O)CCSC2)cc1,2.2369000000000003,0.2324746617586406,0.8688066738722783,-7.5,2.872023809315671
CSc1ccccc1NC(=O)NC[C@H]1CN2CCCC[C@@H]2CO1,2.783300000000001,0.3274803546942972,0.8309825826512033,-8.3,3.110872302470863
C[C@H](CCc1ccccc1)NS(=O)(=O)Cc1c(Cl)cccc1Cl,4.434100000000004,2.211443871588921,0.781420746133176,-8.0,2.4996817862008847
Cc1ccccc1Nc1nc(N2CCC([NH+]3CCCCC3)CC2)nc2c1cnn2C,2.45292,-0.3628935625007044,0.6969230958637905,-1.5,3.4946990327381915
COc1ccc([C@H]2SCC(=O)N2CCN2C(=O)CS[C@@H]2c2ccc(OC)cc2)cc1,3.5520000000000023,0.776673467988789,0.6510150910017081,-6.2,3.183547827287419
Cc1c(C)c2ccc(NC(=O)c3ccc(C#N)cc3)cc2[nH]c1=O,3.2689200000000005,1.9067064819227,0.7603276879824665,-9.2,2.0755926202931185
COC(=O)[C@]1(N)CC[C@H]([NH+](C)C)C1,-1.446099999999998,-4.914638761992062,0.5202509676224697,-5.3,5.023412166046006
C[C@H](NC(=O)c1ccc(Cl)nc1)c1nc2ccccc2[nH]1,3.1023000000000014,1.239197583031887,0.7301747141339581,-8.1,2.5356851528899895
Cn1cc(N2CCC[C@@H](NC(=O)NCCNc3ncccc3C#N)C2)cn1,1.0668799999999994,-0.8415250112523045,0.6578684789852124,-8.4,3.0871473759526467
COc1cc(-c2nc(Cc3ccc(F)cc3)no2)ccc1OCC(N)=O,2.3392,1.210806109133226,0.6964916630427807,-8.6,2.115066703600874
COc1ccc(C[NH2+][C@@H]2CCCC2(C)C)cc1[N+](=O)[O-],2.2455,-0.8630860760281944,0.6635930003849791,-6.9,3.7913925726045026
Nc1ccc(Cl)cc1SCC(=O)NC(=O)c1ccco1,2.5639000000000003,1.2318054742592652,0.6693732560210902,-7.5,2.2283718393474814
CCC(CC)(CS)CSCc1ccccc1C,4.964420000000005,2.30918710637431,0.6816452558096954,-6.1,2.7268829484526673
C[C@H]([NH2+][C@@H]1c2cccc(F)c2CC[C@H]1C)c1nnc2ccccn12,2.8164000000000016,-0.9567224926618948,0.8047776133069517,-8.1,4.20194797592907
COc1ccc(-c2n[nH]c(NCc3ccco3)nc2=O)cc1,2.0455999999999994,0.7962275008625719,0.7485036564906026,-8.2,2.2901281648790643
O=C(Nc1ccnc2ccnn12)C1(c2ccc(Cl)cc2)CC1,3.0530000000000017,1.2718454883664982,0.8083386698606155,-8.9,2.4797321483955486
Cc1nc([C@H]2CCC[NH2+]2)cc(N2CCCC2)n1,0.7835199999999996,-2.2045628768921084,0.8209773825519361,-7.2,4.059760729682992
